time;flow
43491,580;74,836
43491,790;74,828
43492,000;74,821
43492,210;74,813
43492,420;74,806
43492,630;74,799
43492,840;74,792
43493,050;74,785
43493,260;74,779
43493,470;74,772
43493,680;74,766
43493,890;74,760
43494,100;74,753
43494,310;74,747
43494,520;74,741
43494,730;74,735
43494,940;74,729
43495,150;74,724
43495,360;74,718
43495,570;74,712
43495,780;74,706
43495,990;74,700
43496,200;74,694
43496,410;74,688
43496,620;74,682
43496,830;74,676
43497,040;74,669
43497,250;74,663
43497,460;74,656
43497,670;74,650
43497,880;74,643
43498,090;74,636
43498,300;74,629
43498,510;74,621
43498,720;74,614
43498,930;74,606
43499,140;74,598
43499,350;74,590
43499,560;74,581
43499,770;74,573
43499,980;74,563
43500,190;74,554
43500,400;74,545
43500,610;74,535
43500,820;74,525
43501,030;74,514
43501,240;74,504
43501,450;74,493
43501,660;74,482
43501,870;74,471
43502,080;74,460
43502,290;74,448
43502,500;74,436
43502,710;74,425
43502,920;74,412
43503,130;74,400
43503,340;74,388
43503,550;74,375
43503,760;74,363
43503,970;74,350
43504,180;74,337
43504,390;74,324
43504,600;74,311
43504,810;74,298
43505,020;74,285
43505,230;74,272
43505,440;74,258
43505,650;74,245
43505,860;74,232
43506,070;74,218
43506,280;74,205
43506,490;74,191
43506,700;74,178
43506,910;74,164
43507,120;74,150
43507,330;74,137
43507,540;74,123
43507,750;74,110
43507,960;74,097
43508,170;74,083
43508,380;74,070
43508,590;74,056
43508,800;74,043
43509,010;74,030
43509,220;74,017
43509,430;74,004
43509,640;73,991
43509,850;73,979
43510,060;73,966
43510,270;73,953
43510,480;73,941
43510,690;73,929
43510,900;73,916
43511,110;73,904
43511,320;73,892
43511,530;73,880
43511,740;73,868
43511,950;73,856
43512,160;73,845
43512,370;73,833
43512,580;73,821
43512,790;73,810
43513,000;73,798
43513,210;73,787
43513,420;73,776
43513,630;73,764
43513,840;73,753
43514,050;73,742
43514,260;73,731
43514,470;73,720
43514,680;73,709
43514,890;73,698
43515,100;73,687
43515,310;73,676
43515,520;73,665
43515,730;73,654
43515,940;73,643
43516,150;73,632
43516,360;73,622
43516,570;73,611
43516,780;73,600
43516,990;73,589
43517,200;73,578
43517,410;73,568
43517,620;73,557
43517,830;73,546
43518,040;73,535
43518,250;73,525
43518,460;73,514
43518,670;73,503
43518,880;73,492
43519,090;73,481
43519,300;73,471
43519,510;73,460
43519,720;73,449
43519,930;73,438
43520,140;73,427
43520,350;73,416
43520,560;73,405
43520,770;73,394
43520,980;73,383
43521,190;73,372
43521,400;73,361
43521,610;73,351
43521,820;73,340
43522,030;73,329
43522,240;73,318
43522,450;73,307
43522,660;73,297
43522,870;73,286
43523,080;73,276
43523,290;73,265
43523,500;73,255
43523,710;73,244
43523,920;73,234
43524,130;73,224
43524,340;73,214
43524,550;73,204
43524,760;73,195
43524,970;73,185
43525,180;73,175
43525,390;73,166
43525,600;73,157
43525,810;73,148
43526,020;73,139
43526,230;73,130
43526,440;73,121
43526,650;73,113
43526,860;73,105
43527,070;73,097
43527,280;73,089
43527,490;73,081
43527,700;73,074
43527,910;73,066
43528,120;73,059
43528,330;73,052
43528,540;73,046
43528,750;73,040
43528,960;73,033
43529,170;73,028
43529,380;73,022
43529,590;73,017
43529,800;73,011
43530,010;73,007
43530,220;73,002
43530,430;72,998
43530,640;72,993
43530,850;72,990
43531,060;72,986
43531,270;72,982
43531,480;72,979
43531,690;72,976
43531,900;72,973
43532,110;72,970
43532,320;72,968
43532,530;72,965
43532,740;72,963
43532,950;72,961
43533,160;72,959
43533,370;72,957
43533,580;72,955
43533,790;72,953
43534,000;72,952
43534,210;72,950
43534,420;72,949
43534,630;72,948
43534,840;72,946
43535,050;72,945
43535,260;72,944
43535,470;72,943
43535,680;72,942
43535,890;72,941
43536,100;72,940
43536,310;72,939
43536,520;72,938
43536,730;72,937
43536,940;72,936
43537,150;72,935
43537,360;72,934
43537,570;72,933
43537,780;72,932
43537,990;72,931
43538,200;72,930
43538,410;72,928
43538,620;72,927
43538,830;72,926
43539,040;72,924
43539,250;72,923
43539,460;72,921
43539,670;72,919
43539,880;72,917
43540,090;72,915
43540,300;72,913
43540,510;72,911
